Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-12 00:00:00-04:00,123.33512276113824,123.42463654647527,121.88295206505288,122.69855499267578,2585800,0.0,0.0
2024-08-13 00:00:00-04:00,122.7681760790703,124.72761427190261,122.08187338918853,124.6778793334961,3056600,0.0,0.0
2024-08-14 00:00:00-04:00,124.29992183870272,126.35882235690293,123.96174094612388,125.49348449707031,3252800,0.0,0.0
2024-08-15 00:00:00-04:00,126.63731807595704,127.25399640783789,125.49348278401834,126.47817993164062,3359900,0.0,0.0
2024-08-16 00:00:00-04:00,126.06043144100391,126.6572127869603,125.34429079046166,126.3687744140625,3812600,0.0,0.0
2024-08-19 00:00:00-04:00,126.39861297607422,127.1644809826644,125.85155897959082,126.39861297607422,2243600,0.0,0.0
2024-08-20 00:00:00-04:00,126.30908954051932,127.38330809268301,126.19967874300666,127.0152816772461,2792900,0.0,0.0
2024-08-21 00:00:00-04:00,127.1545324899694,129.29301353517667,126.97550491490523,128.53707885742188,3664600,0.0,0.0
2024-08-22 00:00:00-04:00,128.40778045904327,129.05428913149493,127.61206697042954,127.91046142578125,2300400,0.0,0.0
2024-08-23 00:00:00-04:00,128.53707653553596,129.94946080665258,128.159124380459,129.85000610351562,2618800,0.0,0.0
2024-08-26 00:00:00-04:00,129.60000610351562,131.9199981689453,129.60000610351562,131.85000610351562,3915800,0.7,0.0
2024-08-27 00:00:00-04:00,131.32000732421875,132.6199951171875,130.9499969482422,131.39999389648438,2878500,0.0,0.0
2024-08-28 00:00:00-04:00,131.39999389648438,132.6199951171875,131.14999389648438,131.61000061035156,3274000,0.0,0.0
2024-08-29 00:00:00-04:00,131.64999389648438,133.17999267578125,131.33999633789062,132.91000366210938,2992600,0.0,0.0
2024-08-30 00:00:00-04:00,133.07000732421875,134.99000549316406,132.61000061035156,134.69000244140625,6092800,0.0,0.0
2024-09-03 00:00:00-04:00,133.00999450683594,133.77999877929688,130.2100067138672,130.85000610351562,4024100,0.0,0.0
2024-09-04 00:00:00-04:00,131.19000244140625,132.86000061035156,130.85000610351562,132.14999389648438,3300700,0.0,0.0
2024-09-05 00:00:00-04:00,131.9199981689453,132.9499969482422,130.6999969482422,131.39999389648438,2726000,0.0,0.0
2024-09-06 00:00:00-04:00,130.5,132.10000610351562,128.02000427246094,128.60000610351562,3562200,0.0,0.0
2024-09-09 00:00:00-04:00,129.38999938964844,130.97999572753906,128.19000244140625,128.4600067138672,3616300,0.0,0.0
2024-09-10 00:00:00-04:00,128.85000610351562,130.16000366210938,128.4600067138672,130.08999633789062,2732500,0.0,0.0
2024-09-11 00:00:00-04:00,129.5,130.3800048828125,127.12000274658203,130.22999572753906,3283800,0.0,0.0
2024-09-12 00:00:00-04:00,130.3000030517578,132.72000122070312,130.10000610351562,132.02999877929688,3978800,0.0,0.0
2024-09-13 00:00:00-04:00,131.8800048828125,133.3699951171875,131.35000610351562,133.17999267578125,2670100,0.0,0.0
